recipe_id,name,meal_type,minutes,n_steps,n_ingredients,calories,protein,carbs,fat,sugar,is_vegetarian,is_vegan,is_gluten_free,is_dairy_free,is_low_carb,is_healthy
230622,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
427796,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
423846,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
451496,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
17643,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
265818,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
77516,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
269705,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
334250,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
211006,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
152430,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
425065,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
486191,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
189014,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
367744,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
322779,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
142080,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
36953,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
322166,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
390237,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
399982,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
114153,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
81828,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
213262,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
71795,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
406786,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
305844,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
109344,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
124793,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
279424,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
491777,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
192441,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
29915,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
68178,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
300703,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
356776,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
329586,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
30635,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
384229,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
137005,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
318709,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
256401,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
499494,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
289768,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
20739,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
271072,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
391031,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
11847,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
19938,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
49382,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
20226,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
447552,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
477679,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
270153,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
120669,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
193759,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
130462,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
81858,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
438988,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
106432,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
108793,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
122904,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
206143,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
469759,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
419605,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
91824,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
112043,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
312614,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
302185,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
489933,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
182281,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
69738,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
480482,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
371425,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
295852,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
384284,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
294549,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
185137,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
324518,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
139133,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
182763,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
303524,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
221292,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
475906,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
192162,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
172488,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
501628,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
398304,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
271489,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
444718,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
57098,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
191314,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
337687,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
159574,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
105697,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
320182,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
104289,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
179729,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
276343,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
12658,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
366856,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
382190,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
438123,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
20194,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
338419,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
276691,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
108013,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
191791,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
298725,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
494354,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
140814,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
461620,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
288473,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
194186,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
88437,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
240668,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
137986,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
114271,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
306435,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
282891,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
50451,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
251013,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
96512,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
201756,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
277748,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
148380,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
125873,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
149689,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
372141,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
181137,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
204526,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
84706,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
139837,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
393184,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
42709,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
19982,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
188388,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
40183,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
455990,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
196530,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
350409,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
253918,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
402594,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
149619,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
37771,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
396277,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
26400,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
205061,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
170655,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
129445,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
80620,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
79703,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
336889,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
283240,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
294743,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
184784,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
305341,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
235654,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
368441,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
307654,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
375576,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
320218,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
519842,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
505609,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
32255,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
206974,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
80093,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
82365,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
353809,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
482616,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
181386,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
237314,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
148675,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
268033,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
106774,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
503142,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
166608,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
354474,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
510116,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
155681,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
286228,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
506496,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
77151,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
454621,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
339286,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
112917,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
140424,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
14189,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
170451,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
330885,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
62107,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
232921,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
54554,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
145221,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
401044,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
410581,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
156508,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
162646,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
63935,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
52481,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
455096,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
70706,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
93577,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
407257,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
75731,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
105951,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
305932,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
276369,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
209324,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
341314,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
375962,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
374976,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
408030,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
70248,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
294867,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
115644,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
270371,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
404788,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
142332,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
104987,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
131559,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
183812,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
44782,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
240767,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
454861,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
428754,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
289066,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
272247,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
89124,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
36354,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
4709,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
76234,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
118448,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
218852,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
483503,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
387336,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
98549,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
314726,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
108330,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
328458,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
199801,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
96589,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
45901,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
404482,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
120538,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
266205,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
197449,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
127927,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
318120,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
24353,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
344898,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
136867,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
39151,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
277333,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
351123,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
180481,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
343929,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
352924,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
101172,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
370531,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
65057,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
6813,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
378849,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
372395,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
39636,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
225717,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
140845,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
101435,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
188344,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
344804,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
252052,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
97985,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
66576,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
304258,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
281718,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
273207,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
111072,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
235988,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
19115,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
123957,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
499315,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
345128,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
78032,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
369176,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
108886,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
383202,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
144477,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
377522,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
231414,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
111499,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
342681,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
145046,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
313365,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
351210,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
42436,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
121597,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
93868,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
362358,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
215621,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
207365,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
479421,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
230752,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
14911,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
54428,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
240614,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
281874,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
79104,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
409649,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
322585,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
446619,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
166682,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
41498,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
208884,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
43350,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
422717,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
69497,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
263253,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
263387,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
77605,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
81019,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
163571,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
137931,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
125487,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
417538,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
95472,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
103135,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
12918,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
221799,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
313455,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
320269,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
310258,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
