user_id,age,gender,weight,height,fitness_level,primary_goal,secondary_goal,workout_days_per_week,session_duration,available_equipment,has_injuries
user_607,31,female,63.2,1.8,beginner,strength,general_fitness,2,35.4,"barbell,dumbbells",0
user_608,32,female,62.6,1.63,advanced,weight_loss,general_fitness,5,100.19999999999999,none,1
user_609,48,male,87.1,1.76,advanced,weight_loss,endurance,5,108.60000000000001,"barbell,dumbbells",0
user_610,18,male,82.3,1.84,advanced,general_fitness,endurance,5,103.8,full_gym,0
user_611,20,female,64.3,1.78,advanced,endurance,endurance,4,102.6,full_gym,1
user_612,33,female,53.7,1.66,beginner,muscle_gain,endurance,3,75.0,dumbbells,1
user_613,40,male,63.0,2.0,intermediate,strength,weight_loss,4,85.19999999999999,none,0
user_614,28,male,128.4,1.86,intermediate,strength,general_fitness,4,63.6,none,0
user_615,29,male,88.0,1.89,advanced,general_fitness,general_fitness,5,105.0,"barbell,dumbbells",0
user_616,27,female,63.7,1.52,intermediate,weight_loss,weight_loss,4,71.39999999999999,dumbbells,0
user_617,49,male,83.7,1.87,intermediate,endurance,endurance,4,77.4,full_gym,0
user_618,33,male,102.6,1.75,intermediate,endurance,strength,3,84.0,"barbell,dumbbells",0
user_619,25,female,77.7,1.55,beginner,muscle_gain,muscle_gain,2,33.0,dumbbells,0
user_620,55,male,87.5,1.88,intermediate,general_fitness,weight_loss,4,71.39999999999999,dumbbells,0
user_621,29,male,87.0,1.86,advanced,general_fitness,endurance,4,91.2,none,1
user_622,41,male,82.8,1.66,advanced,muscle_gain,muscle_gain,5,118.2,"barbell,dumbbells",0
user_623,45,female,65.4,1.68,beginner,endurance,general_fitness,3,45.6,full_gym,0
user_624,25,female,47.2,1.71,beginner,muscle_gain,weight_loss,2,53.4,none,1
user_625,45,female,58.2,1.7,beginner,weight_loss,endurance,3,57.0,dumbbells,0
user_626,53,female,73.5,1.55,intermediate,strength,general_fitness,4,70.19999999999999,dumbbells,0
user_627,43,female,55.2,1.73,advanced,weight_loss,endurance,5,100.19999999999999,dumbbells,0
user_628,25,female,64.4,1.71,beginner,strength,weight_loss,3,67.2,"barbell,dumbbells",0
user_629,45,female,73.5,1.74,intermediate,muscle_gain,general_fitness,4,70.8,dumbbells,0
user_630,45,male,89.6,1.81,advanced,general_fitness,endurance,5,102.0,none,0
user_631,54,male,86.5,1.76,intermediate,endurance,weight_loss,3,88.8,none,0
user_632,58,female,46.1,1.67,intermediate,endurance,endurance,4,76.8,"barbell,dumbbells",0
user_633,53,male,68.5,1.97,intermediate,weight_loss,strength,3,78.0,"barbell,dumbbells",1
user_634,44,male,94.6,1.84,intermediate,muscle_gain,endurance,4,75.6,none,0
user_635,34,female,54.2,1.52,beginner,general_fitness,general_fitness,3,67.8,full_gym,0
user_636,26,male,47.7,1.77,intermediate,general_fitness,muscle_gain,3,69.0,full_gym,1
user_637,50,male,52.2,1.84,intermediate,weight_loss,weight_loss,4,82.8,full_gym,0
user_638,37,male,88.8,1.95,advanced,general_fitness,general_fitness,5,94.80000000000001,none,0
user_639,30,male,101.0,1.68,intermediate,general_fitness,general_fitness,4,87.6,"barbell,dumbbells",0
user_640,45,male,118.4,1.95,intermediate,endurance,endurance,3,63.6,"barbell,dumbbells",0
user_641,46,female,47.9,1.72,beginner,weight_loss,endurance,3,84.6,none,0
user_642,30,female,51.5,1.74,intermediate,muscle_gain,muscle_gain,3,64.80000000000001,dumbbells,0
user_643,52,female,79.9,1.51,beginner,strength,endurance,3,45.0,dumbbells,0
user_644,23,male,121.3,1.85,beginner,general_fitness,weight_loss,2,43.199999999999996,none,0
user_645,35,female,78.9,1.64,intermediate,weight_loss,weight_loss,4,76.8,"barbell,dumbbells",0
user_646,22,male,88.5,1.62,advanced,endurance,strength,5,112.8,dumbbells,0
user_647,42,male,73.5,1.63,beginner,weight_loss,muscle_gain,3,31.200000000000003,dumbbells,0
user_648,19,male,127.9,1.93,intermediate,muscle_gain,endurance,4,76.2,none,0
user_649,27,male,88.5,1.98,advanced,muscle_gain,general_fitness,4,108.0,full_gym,0
user_650,47,female,43.4,1.62,beginner,endurance,endurance,3,30.6,"barbell,dumbbells",0
user_651,22,female,42.8,1.56,intermediate,general_fitness,endurance,3,88.2,"barbell,dumbbells",0
user_652,50,male,64.5,1.79,intermediate,weight_loss,weight_loss,4,70.19999999999999,dumbbells,0
user_653,18,female,50.7,1.53,intermediate,muscle_gain,strength,3,77.4,dumbbells,0
user_654,35,male,59.2,1.66,beginner,weight_loss,general_fitness,3,78.0,dumbbells,0
user_655,49,female,78.9,1.73,beginner,weight_loss,weight_loss,2,82.8,full_gym,1
user_656,28,female,78.7,1.63,intermediate,weight_loss,general_fitness,3,66.0,full_gym,0
user_657,38,male,68.7,1.92,intermediate,strength,weight_loss,4,78.60000000000001,"barbell,dumbbells",0
user_658,43,female,53.1,1.59,beginner,strength,endurance,2,49.199999999999996,full_gym,0
user_659,42,male,64.8,1.65,intermediate,general_fitness,muscle_gain,3,66.0,full_gym,1
user_660,39,female,50.3,1.61,beginner,weight_loss,strength,2,70.19999999999999,"barbell,dumbbells",0
user_661,44,male,102.3,1.63,intermediate,strength,weight_loss,4,80.4,dumbbells,0
user_662,30,male,62.9,1.92,beginner,weight_loss,strength,2,67.8,none,0
user_663,50,female,56.5,1.6,advanced,endurance,weight_loss,5,112.8,none,0
user_664,51,female,74.6,1.55,beginner,weight_loss,strength,2,42.599999999999994,none,0
user_665,58,male,52.0,1.79,beginner,muscle_gain,muscle_gain,3,67.2,dumbbells,0
user_666,52,female,52.1,1.67,beginner,endurance,strength,2,90.0,full_gym,0
user_667,18,female,72.2,1.54,beginner,weight_loss,general_fitness,2,58.199999999999996,"barbell,dumbbells",0
user_668,38,male,85.8,1.8,advanced,muscle_gain,weight_loss,4,103.2,dumbbells,1
user_669,23,male,81.4,1.85,advanced,endurance,general_fitness,4,96.0,none,0
user_670,45,female,50.9,1.65,beginner,strength,muscle_gain,2,87.0,"barbell,dumbbells",0
user_671,34,male,52.0,1.78,intermediate,endurance,endurance,4,82.8,dumbbells,0
user_672,22,male,71.0,1.93,intermediate,muscle_gain,general_fitness,4,85.19999999999999,"barbell,dumbbells",0
user_673,48,male,80.6,1.77,advanced,weight_loss,strength,4,90.6,dumbbells,0
user_674,22,female,58.3,1.72,intermediate,general_fitness,weight_loss,3,60.0,full_gym,0
user_675,55,female,63.0,1.7,beginner,muscle_gain,muscle_gain,3,79.2,"barbell,dumbbells",0
user_676,20,male,111.0,1.94,intermediate,weight_loss,weight_loss,4,61.2,none,0
user_677,40,female,52.6,1.66,intermediate,strength,strength,3,76.2,dumbbells,0
user_678,54,male,116.4,2.0,beginner,strength,general_fitness,3,67.8,"barbell,dumbbells",0
user_679,54,female,75.6,1.61,intermediate,muscle_gain,muscle_gain,4,84.6,none,0
user_680,27,male,61.6,1.8,beginner,muscle_gain,endurance,2,88.8,none,0
user_681,27,male,108.0,1.8,intermediate,general_fitness,endurance,4,82.8,full_gym,0
user_682,36,female,59.3,1.75,beginner,muscle_gain,endurance,3,59.4,"barbell,dumbbells",1
user_683,34,male,75.7,1.94,intermediate,weight_loss,weight_loss,4,70.8,none,0
user_684,38,female,56.3,1.6,intermediate,general_fitness,weight_loss,4,72.6,dumbbells,0
user_685,31,female,58.2,1.73,intermediate,weight_loss,weight_loss,3,70.19999999999999,full_gym,0
user_686,26,male,55.7,1.68,beginner,endurance,weight_loss,3,67.8,full_gym,1
user_687,18,male,125.9,1.67,intermediate,general_fitness,general_fitness,3,87.6,dumbbells,0
user_688,30,female,62.7,1.67,intermediate,endurance,general_fitness,4,61.2,"barbell,dumbbells",1
user_689,21,male,86.6,1.86,intermediate,strength,strength,3,82.2,full_gym,0
user_690,18,male,64.5,1.82,intermediate,weight_loss,weight_loss,3,72.0,none,0
user_691,57,male,76.6,1.86,intermediate,strength,strength,4,68.39999999999999,"barbell,dumbbells",1
user_692,49,male,81.4,1.83,advanced,endurance,weight_loss,5,118.8,none,0
user_693,51,male,60.7,1.71,beginner,weight_loss,general_fitness,2,68.39999999999999,"barbell,dumbbells",0
user_694,45,female,57.2,1.55,advanced,general_fitness,general_fitness,5,100.19999999999999,none,1
user_695,48,female,73.0,1.59,intermediate,muscle_gain,strength,3,71.39999999999999,none,0
user_696,25,male,123.8,1.99,beginner,muscle_gain,muscle_gain,3,67.8,"barbell,dumbbells",0
user_697,56,male,93.6,1.66,beginner,strength,endurance,2,82.2,dumbbells,0
user_698,43,male,76.8,1.92,beginner,muscle_gain,weight_loss,3,74.4,full_gym,0
user_699,51,female,54.7,1.53,intermediate,endurance,muscle_gain,4,66.60000000000001,"barbell,dumbbells",0
user_700,20,male,92.3,1.94,intermediate,muscle_gain,strength,3,68.39999999999999,full_gym,0
user_701,29,female,71.8,1.55,intermediate,general_fitness,general_fitness,4,72.0,dumbbells,0
user_702,18,female,66.9,1.57,intermediate,weight_loss,endurance,3,64.2,full_gym,0
user_703,22,female,48.7,1.76,intermediate,general_fitness,strength,4,82.2,dumbbells,0
user_704,47,male,66.2,1.71,beginner,general_fitness,muscle_gain,3,85.19999999999999,dumbbells,0
user_705,47,female,40.0,1.76,beginner,endurance,muscle_gain,3,48.0,"barbell,dumbbells",0
user_706,34,male,112.4,1.85,intermediate,strength,weight_loss,4,70.8,none,0
user_707,40,female,70.0,1.55,beginner,muscle_gain,general_fitness,3,51.0,none,0
user_708,32,male,84.0,1.74,beginner,weight_loss,weight_loss,3,87.0,none,0
user_709,54,female,43.8,1.65,intermediate,endurance,muscle_gain,4,77.4,dumbbells,0
user_710,38,male,123.3,1.62,intermediate,endurance,muscle_gain,4,80.4,dumbbells,0
user_711,31,female,57.9,1.56,advanced,weight_loss,weight_loss,5,108.0,"barbell,dumbbells",0
user_712,19,male,82.4,1.96,advanced,weight_loss,endurance,5,114.0,dumbbells,0
user_713,28,male,84.8,1.79,intermediate,weight_loss,weight_loss,4,81.0,full_gym,0
user_714,56,male,109.6,1.66,intermediate,weight_loss,muscle_gain,3,77.4,full_gym,0
user_715,55,male,86.4,1.77,intermediate,endurance,general_fitness,3,60.0,full_gym,0
user_716,51,female,63.9,1.8,intermediate,strength,endurance,4,64.2,"barbell,dumbbells",0
user_717,55,female,70.8,1.62,beginner,endurance,endurance,3,32.400000000000006,full_gym,0
user_718,51,male,115.3,1.67,intermediate,weight_loss,endurance,3,82.8,full_gym,0
user_719,35,female,55.3,1.56,advanced,endurance,muscle_gain,5,102.6,none,0
user_720,47,male,73.9,1.8,beginner,strength,endurance,3,81.60000000000001,"barbell,dumbbells",0
user_721,32,male,97.3,1.96,intermediate,muscle_gain,endurance,3,81.60000000000001,"barbell,dumbbells",0
user_722,44,female,60.4,1.65,intermediate,strength,muscle_gain,4,76.2,dumbbells,0
user_723,51,male,49.3,1.61,beginner,strength,weight_loss,2,81.60000000000001,none,1
user_724,55,male,91.8,1.78,beginner,endurance,general_fitness,3,86.39999999999999,none,1
user_725,50,female,73.6,1.55,beginner,weight_loss,muscle_gain,3,53.4,dumbbells,0
user_726,41,male,47.1,1.78,beginner,endurance,general_fitness,3,75.6,dumbbells,0
user_727,32,male,65.2,1.62,beginner,weight_loss,weight_loss,2,34.8,full_gym,0
user_728,47,male,87.2,1.64,advanced,weight_loss,muscle_gain,4,120.0,full_gym,0
user_729,59,male,96.7,1.71,beginner,endurance,muscle_gain,3,34.199999999999996,dumbbells,0
user_730,34,female,46.9,1.61,intermediate,strength,weight_loss,3,61.2,"barbell,dumbbells",0
user_731,22,female,72.1,1.62,beginner,muscle_gain,strength,3,82.8,none,0
user_732,46,female,62.5,1.54,advanced,muscle_gain,weight_loss,4,96.60000000000001,"barbell,dumbbells",0
user_733,21,male,110.7,1.69,beginner,muscle_gain,strength,3,63.6,full_gym,0
user_734,27,male,102.6,1.83,intermediate,endurance,strength,3,84.6,dumbbells,1
user_735,34,female,64.3,1.62,advanced,muscle_gain,endurance,5,105.6,"barbell,dumbbells",0
user_736,27,male,80.7,1.61,advanced,weight_loss,general_fitness,4,105.0,full_gym,0
user_737,34,male,115.3,1.81,beginner,general_fitness,muscle_gain,2,81.60000000000001,dumbbells,0
user_738,37,male,87.8,1.69,advanced,general_fitness,weight_loss,5,108.60000000000001,none,0
user_739,41,male,74.3,1.61,intermediate,weight_loss,muscle_gain,4,63.6,full_gym,1
user_740,22,female,78.5,1.7,intermediate,endurance,strength,4,81.60000000000001,"barbell,dumbbells",0
user_741,51,female,77.3,1.58,beginner,general_fitness,endurance,2,58.199999999999996,"barbell,dumbbells",0
user_742,23,female,64.5,1.7,beginner,endurance,weight_loss,2,30.6,none,0
user_743,19,male,72.0,1.94,intermediate,muscle_gain,muscle_gain,3,70.19999999999999,"barbell,dumbbells",0
user_744,30,female,77.9,1.77,intermediate,endurance,weight_loss,4,84.6,full_gym,0
user_745,28,female,69.6,1.58,intermediate,weight_loss,muscle_gain,3,89.4,full_gym,0
user_746,40,male,68.9,1.99,intermediate,muscle_gain,endurance,4,69.6,dumbbells,0
user_747,33,male,45.9,1.89,intermediate,strength,general_fitness,3,87.0,full_gym,0
user_748,48,female,68.2,1.69,beginner,muscle_gain,muscle_gain,3,45.0,"barbell,dumbbells",0
user_749,28,female,79.6,1.59,intermediate,strength,general_fitness,3,89.4,"barbell,dumbbells",0
user_750,33,female,53.6,1.52,beginner,weight_loss,strength,2,61.2,none,0
user_751,25,female,57.7,1.58,intermediate,endurance,muscle_gain,3,81.60000000000001,dumbbells,0
user_752,21,male,74.2,1.93,intermediate,weight_loss,weight_loss,3,79.2,"barbell,dumbbells",0
user_753,57,female,64.4,1.56,advanced,weight_loss,muscle_gain,5,91.2,dumbbells,0
user_754,21,female,54.9,1.78,beginner,general_fitness,muscle_gain,2,33.0,dumbbells,0
user_755,42,male,50.3,1.64,beginner,weight_loss,muscle_gain,3,37.8,none,1
user_756,20,female,46.5,1.68,beginner,endurance,strength,2,54.6,none,0
user_757,49,male,57.8,1.99,beginner,muscle_gain,strength,3,55.800000000000004,"barbell,dumbbells",0
user_758,20,male,83.0,1.8,beginner,weight_loss,endurance,2,47.400000000000006,full_gym,1
user_759,44,male,82.5,1.79,advanced,general_fitness,general_fitness,5,90.6,none,0
user_760,46,female,66.5,1.73,beginner,endurance,weight_loss,3,66.60000000000001,full_gym,0
user_761,49,female,70.2,1.67,beginner,muscle_gain,endurance,3,55.800000000000004,full_gym,0
user_762,36,male,121.9,1.93,intermediate,strength,weight_loss,3,89.4,none,0
user_763,38,female,70.3,1.52,intermediate,weight_loss,endurance,4,71.39999999999999,none,0
user_764,22,female,40.3,1.56,intermediate,weight_loss,strength,4,87.0,"barbell,dumbbells",0
user_765,35,male,101.4,1.76,beginner,endurance,muscle_gain,2,50.4,"barbell,dumbbells",0
user_766,45,male,79.2,1.95,intermediate,general_fitness,strength,3,88.2,none,1
user_767,59,female,75.8,1.77,beginner,strength,strength,3,87.6,none,0
user_768,39,male,71.7,1.88,beginner,muscle_gain,weight_loss,2,33.0,dumbbells,0
user_769,38,female,57.7,1.56,advanced,general_fitness,general_fitness,5,98.39999999999999,"barbell,dumbbells",1
user_770,23,female,47.4,1.6,beginner,weight_loss,muscle_gain,3,45.6,none,0
user_771,18,female,57.2,1.75,intermediate,strength,muscle_gain,3,77.4,none,0
user_772,22,female,44.8,1.72,intermediate,muscle_gain,muscle_gain,4,88.8,"barbell,dumbbells",1
user_773,58,male,90.2,1.72,beginner,weight_loss,strength,2,54.0,"barbell,dumbbells",0
user_774,29,male,84.9,1.72,advanced,strength,weight_loss,4,107.4,full_gym,0
user_775,43,male,95.7,1.77,beginner,strength,muscle_gain,3,64.80000000000001,full_gym,0
user_776,51,male,59.0,1.65,intermediate,strength,endurance,3,73.2,none,0
user_777,31,female,60.5,1.77,advanced,strength,endurance,4,103.2,dumbbells,0
user_778,43,female,53.8,1.72,intermediate,endurance,muscle_gain,4,61.800000000000004,none,0
user_779,44,male,86.6,1.97,advanced,endurance,muscle_gain,5,99.6,full_gym,1
user_780,26,female,72.8,1.67,beginner,muscle_gain,general_fitness,2,82.2,dumbbells,1
user_781,43,female,66.3,1.77,intermediate,general_fitness,general_fitness,4,88.8,none,0
user_782,39,female,56.0,1.6,beginner,muscle_gain,endurance,2,53.4,dumbbells,0
user_783,47,male,45.9,1.93,intermediate,muscle_gain,muscle_gain,3,77.4,"barbell,dumbbells",0
user_784,34,male,88.0,1.64,advanced,endurance,strength,4,114.0,none,0
user_785,43,male,94.0,1.79,beginner,muscle_gain,endurance,2,78.60000000000001,"barbell,dumbbells",0
user_786,53,female,44.7,1.79,intermediate,muscle_gain,strength,3,80.4,dumbbells,0
user_787,18,male,63.2,1.63,beginner,endurance,endurance,3,39.6,full_gym,0
user_788,25,male,95.6,1.9,intermediate,weight_loss,strength,4,88.2,full_gym,0
user_789,52,male,47.8,1.86,intermediate,strength,muscle_gain,3,60.6,dumbbells,0
user_790,32,male,85.3,1.64,advanced,weight_loss,weight_loss,4,106.2,"barbell,dumbbells",0
user_791,39,male,59.7,1.83,intermediate,weight_loss,strength,4,81.0,"barbell,dumbbells",0
user_792,31,male,70.2,1.98,beginner,weight_loss,muscle_gain,2,42.599999999999994,full_gym,0
user_793,43,female,72.7,1.8,beginner,muscle_gain,weight_loss,3,47.400000000000006,"barbell,dumbbells",1
user_794,45,female,50.4,1.79,beginner,endurance,weight_loss,2,44.4,none,0
user_795,40,male,81.7,1.74,beginner,general_fitness,muscle_gain,2,54.6,"barbell,dumbbells",0
user_796,31,male,49.3,1.62,beginner,endurance,weight_loss,2,33.6,"barbell,dumbbells",0
user_797,41,female,61.9,1.64,advanced,weight_loss,general_fitness,4,115.8,full_gym,0
user_798,19,female,49.1,1.68,intermediate,endurance,muscle_gain,4,85.19999999999999,dumbbells,0
user_799,43,male,66.5,1.83,intermediate,general_fitness,strength,3,66.60000000000001,dumbbells,0
user_800,31,male,75.5,1.93,beginner,endurance,muscle_gain,2,36.0,full_gym,0
user_801,24,male,88.2,1.79,advanced,endurance,strength,4,105.6,dumbbells,0
user_802,20,male,74.8,1.75,intermediate,strength,weight_loss,3,79.80000000000001,"barbell,dumbbells",0
user_803,40,female,72.2,1.6,beginner,weight_loss,strength,3,52.2,full_gym,0
user_804,35,male,62.8,1.63,intermediate,general_fitness,muscle_gain,4,84.6,none,0
user_805,55,male,84.7,1.79,intermediate,weight_loss,endurance,3,71.39999999999999,full_gym,0
user_806,52,male,116.5,1.69,beginner,muscle_gain,weight_loss,2,31.8,none,0
user_807,32,male,77.4,1.92,intermediate,endurance,general_fitness,3,83.39999999999999,full_gym,0
user_808,42,female,72.9,1.62,intermediate,muscle_gain,endurance,4,70.19999999999999,full_gym,1
user_809,54,female,58.4,1.59,beginner,strength,general_fitness,2,64.80000000000001,"barbell,dumbbells",0
user_810,45,female,64.3,1.54,advanced,muscle_gain,general_fitness,4,100.19999999999999,full_gym,0
user_811,27,male,89.3,1.87,advanced,strength,muscle_gain,5,97.2,"barbell,dumbbells",0
user_812,56,male,90.2,1.61,intermediate,endurance,strength,3,82.8,"barbell,dumbbells",0
user_813,34,female,59.0,1.62,intermediate,general_fitness,muscle_gain,4,67.8,dumbbells,0
user_814,56,male,58.7,1.86,intermediate,general_fitness,general_fitness,3,65.4,none,0
user_815,39,male,127.5,1.82,intermediate,muscle_gain,muscle_gain,3,75.6,none,1
user_816,43,female,68.6,1.52,intermediate,general_fitness,endurance,4,85.19999999999999,none,0
user_817,42,female,56.7,1.53,beginner,strength,endurance,3,64.2,none,0
user_818,34,female,64.5,1.78,intermediate,general_fitness,weight_loss,4,79.80000000000001,none,1
user_819,30,female,61.6,1.52,advanced,endurance,weight_loss,4,106.8,none,0
user_820,37,male,75.1,1.82,intermediate,general_fitness,weight_loss,4,73.8,none,0
user_821,42,male,79.3,1.93,beginner,weight_loss,strength,2,73.2,"barbell,dumbbells",0
user_822,21,female,72.6,1.68,intermediate,strength,strength,3,71.39999999999999,none,0
user_823,27,male,76.7,1.7,beginner,general_fitness,endurance,3,57.599999999999994,dumbbells,0
user_824,20,female,44.2,1.61,beginner,strength,endurance,2,64.80000000000001,none,0
user_825,58,female,56.5,1.7,beginner,muscle_gain,general_fitness,2,44.4,"barbell,dumbbells",0
user_826,35,male,100.9,1.63,beginner,muscle_gain,endurance,2,66.0,full_gym,0
user_827,53,female,55.8,1.55,intermediate,weight_loss,general_fitness,4,67.2,full_gym,0
user_828,39,male,58.3,1.93,intermediate,endurance,muscle_gain,4,81.0,dumbbells,0
user_829,51,male,48.6,1.77,beginner,weight_loss,endurance,2,88.2,full_gym,0
user_830,25,male,81.7,1.95,advanced,muscle_gain,general_fitness,4,116.39999999999999,full_gym,1
user_831,57,male,85.6,1.69,advanced,strength,weight_loss,5,105.6,full_gym,0
user_832,36,female,60.0,1.72,advanced,strength,muscle_gain,5,97.8,full_gym,1
user_833,59,male,126.4,1.69,beginner,weight_loss,general_fitness,3,74.4,none,0
user_834,58,female,75.4,1.78,intermediate,endurance,weight_loss,4,63.0,dumbbells,0
user_835,54,female,64.2,1.69,advanced,endurance,weight_loss,4,101.39999999999999,dumbbells,0
user_836,23,female,65.2,1.62,intermediate,general_fitness,endurance,3,82.2,none,0
user_837,43,female,70.1,1.66,beginner,general_fitness,general_fitness,2,59.4,"barbell,dumbbells",0
user_838,51,male,102.6,1.77,beginner,strength,strength,2,72.6,"barbell,dumbbells",0
user_839,23,male,107.2,1.93,intermediate,muscle_gain,general_fitness,4,69.0,full_gym,0
user_840,54,female,56.5,1.75,advanced,weight_loss,muscle_gain,5,105.6,"barbell,dumbbells",0
user_841,50,female,61.6,1.75,intermediate,weight_loss,strength,4,73.2,full_gym,0
user_842,39,male,81.7,1.75,intermediate,weight_loss,strength,4,79.2,"barbell,dumbbells",0
user_843,38,female,76.6,1.58,beginner,weight_loss,general_fitness,2,44.4,dumbbells,0
user_844,23,male,116.8,1.79,intermediate,endurance,weight_loss,4,60.0,"barbell,dumbbells",0
user_845,23,female,60.1,1.59,advanced,strength,muscle_gain,4,108.0,dumbbells,0
user_846,21,male,93.7,1.73,beginner,strength,general_fitness,2,60.0,"barbell,dumbbells",0
user_847,47,female,41.6,1.58,intermediate,weight_loss,muscle_gain,4,61.800000000000004,none,0
user_848,28,female,55.1,1.79,advanced,endurance,endurance,5,119.4,full_gym,0
user_849,47,male,127.1,1.76,beginner,endurance,weight_loss,2,42.599999999999994,dumbbells,0
user_850,48,female,69.1,1.6,intermediate,weight_loss,muscle_gain,4,80.4,dumbbells,0
user_851,41,female,66.8,1.74,beginner,strength,endurance,3,80.4,none,0
user_852,26,male,125.5,1.76,intermediate,general_fitness,general_fitness,4,69.0,"barbell,dumbbells",0
user_853,20,female,71.3,1.58,intermediate,endurance,endurance,3,64.2,dumbbells,0
user_854,48,male,129.2,1.61,intermediate,endurance,strength,4,63.6,dumbbells,0
user_855,57,male,96.3,1.86,intermediate,muscle_gain,muscle_gain,3,66.0,full_gym,0
user_856,54,female,67.5,1.54,beginner,weight_loss,general_fitness,3,43.199999999999996,dumbbells,0
user_857,53,female,64.4,1.55,advanced,muscle_gain,strength,4,106.2,"barbell,dumbbells",0
user_858,41,female,64.9,1.57,intermediate,general_fitness,weight_loss,4,62.400000000000006,dumbbells,0
user_859,48,female,52.3,1.66,beginner,weight_loss,weight_loss,3,44.4,dumbbells,0
user_860,23,female,56.7,1.55,intermediate,general_fitness,strength,4,82.8,dumbbells,0
user_861,19,female,46.8,1.63,intermediate,general_fitness,endurance,4,81.0,dumbbells,0
user_862,37,female,70.3,1.77,beginner,general_fitness,weight_loss,2,60.6,none,1
user_863,45,male,80.8,1.76,advanced,general_fitness,muscle_gain,4,102.0,"barbell,dumbbells",0
user_864,28,female,56.0,1.5,advanced,weight_loss,strength,5,116.39999999999999,"barbell,dumbbells",0
user_865,21,male,101.2,1.84,beginner,endurance,endurance,2,78.0,"barbell,dumbbells",0
user_866,32,female,56.6,1.57,advanced,weight_loss,weight_loss,4,99.0,"barbell,dumbbells",0
user_867,23,female,40.9,1.75,beginner,general_fitness,general_fitness,3,49.199999999999996,dumbbells,0
user_868,47,male,127.8,1.65,beginner,strength,strength,2,46.2,dumbbells,0
user_869,55,female,49.3,1.76,beginner,endurance,general_fitness,2,76.8,full_gym,0
user_870,19,female,64.3,1.63,advanced,strength,strength,5,112.2,none,0
user_871,32,male,49.3,1.62,intermediate,endurance,strength,3,70.8,"barbell,dumbbells",0
user_872,28,female,63.0,1.62,beginner,strength,weight_loss,2,40.800000000000004,"barbell,dumbbells",0
user_873,25,female,41.1,1.67,intermediate,muscle_gain,strength,3,61.800000000000004,full_gym,0
user_874,43,female,40.5,1.74,intermediate,strength,strength,3,90.0,full_gym,0
user_875,22,male,71.0,1.62,beginner,muscle_gain,endurance,2,54.6,none,1
user_876,23,female,60.9,1.62,advanced,endurance,muscle_gain,5,95.4,"barbell,dumbbells",0
user_877,43,female,64.7,1.66,advanced,general_fitness,weight_loss,4,112.8,dumbbells,0
user_878,21,female,51.0,1.71,intermediate,strength,endurance,3,64.2,full_gym,1
user_879,36,female,57.7,1.77,advanced,endurance,strength,4,99.0,full_gym,0
user_880,37,male,76.9,1.82,intermediate,strength,muscle_gain,4,89.4,full_gym,0
user_881,50,male,80.5,1.77,advanced,strength,strength,4,111.0,dumbbells,0
user_882,37,female,73.3,1.74,intermediate,general_fitness,weight_loss,3,61.800000000000004,full_gym,0
user_883,29,female,49.0,1.57,intermediate,weight_loss,general_fitness,3,79.80000000000001,full_gym,1
user_884,18,male,114.5,1.97,beginner,endurance,general_fitness,3,61.800000000000004,dumbbells,0
user_885,43,male,81.0,1.78,advanced,muscle_gain,weight_loss,5,94.80000000000001,none,0
user_886,31,female,53.5,1.76,intermediate,weight_loss,muscle_gain,4,73.2,dumbbells,0
user_887,55,male,52.1,1.68,beginner,general_fitness,general_fitness,3,46.2,full_gym,0
user_888,54,female,70.1,1.52,beginner,muscle_gain,strength,2,45.6,"barbell,dumbbells",0
user_889,28,male,86.9,1.78,intermediate,muscle_gain,strength,4,77.4,"barbell,dumbbells",1
user_890,53,male,73.4,1.76,intermediate,muscle_gain,strength,3,65.4,"barbell,dumbbells",0
user_891,30,male,90.0,1.66,intermediate,strength,general_fitness,4,79.2,dumbbells,0
user_892,20,male,85.7,1.92,advanced,general_fitness,muscle_gain,5,103.2,full_gym,0
user_893,50,female,70.4,1.55,beginner,endurance,general_fitness,2,43.8,none,0
user_894,23,male,57.7,1.71,intermediate,weight_loss,muscle_gain,3,69.0,dumbbells,0
user_895,27,male,75.7,1.76,beginner,muscle_gain,endurance,3,40.800000000000004,none,0
user_896,22,female,61.8,1.52,advanced,weight_loss,endurance,5,109.80000000000001,full_gym,1
user_897,40,male,80.3,1.76,advanced,weight_loss,strength,5,97.8,dumbbells,0
user_898,27,male,104.3,1.68,intermediate,general_fitness,muscle_gain,3,76.8,full_gym,0
user_899,19,female,65.7,1.58,intermediate,muscle_gain,muscle_gain,3,87.6,"barbell,dumbbells",0
user_900,30,male,120.3,1.96,beginner,strength,endurance,2,39.6,none,1
user_901,57,female,51.9,1.57,intermediate,strength,strength,3,63.0,dumbbells,0
user_902,19,female,59.1,1.57,advanced,general_fitness,muscle_gain,5,99.0,full_gym,0
user_903,37,female,66.9,1.75,intermediate,weight_loss,general_fitness,4,82.8,dumbbells,0
user_904,18,female,66.9,1.75,beginner,muscle_gain,muscle_gain,2,56.4,dumbbells,0
user_905,54,male,78.7,1.66,intermediate,general_fitness,muscle_gain,3,85.19999999999999,none,1
user_906,26,female,62.4,1.61,advanced,weight_loss,weight_loss,4,112.8,dumbbells,1
user_907,34,male,102.1,1.71,beginner,general_fitness,general_fitness,2,57.599999999999994,"barbell,dumbbells",1
